date,ticker,lastupdated,ev,evebit,evebitda,marketcap,pb,pe,ps,close,SP_close
2017-01-27,ABT,2018-10-18,66374.7,32.2,19.2,60364.7,2.9,44.1,2.9,41.0,2294.68994140625
2017-01-30,ABT,2018-10-18,66389.4,32.2,19.2,60379.4,2.9,44.1,2.9,41.0099983215332,2280.89990234375
2017-01-31,ABT,2018-10-18,67508.4,32.7,19.5,61498.4,2.9,44.9,3.0,41.77000045776367,2278.8701171875
2017-02-01,ABT,2018-10-18,68332.9,33.1,19.7,62322.9,3.0,45.5,3.0,42.33000183105469,2279.550048828125
2017-02-02,ABT,2018-10-18,68951.2,33.4,19.9,62941.2,3.0,46.0,3.0,42.75,2280.85009765625
2017-02-03,ABT,2018-10-18,68995.4,33.4,19.9,62985.4,3.0,46.0,3.0,42.779998779296875,2297.419921875
2017-02-06,ABT,2018-10-18,68480.1,33.2,19.8,62470.1,3.0,45.6,3.0,42.43000030517578,2292.56005859375
2017-02-07,ABT,2018-10-18,69157.4,33.5,20.0,63147.4,3.0,46.1,3.0,42.88999938964844,2293.080078125
2017-02-08,ABT,2018-10-18,68435.9,33.2,19.8,62425.9,3.0,45.6,3.0,42.400001525878906,2294.669921875
2017-02-09,ABT,2018-10-18,68642.0,33.3,19.8,62632.0,3.0,45.8,3.0,42.540000915527344,2307.8701171875
2017-02-10,ABT,2018-10-18,68936.5,33.4,19.9,62926.5,3.0,46.0,3.0,42.7400016784668,2316.10009765625
2017-02-13,ABT,2018-10-18,69643.2,33.8,20.1,63633.2,3.0,46.5,3.1,43.220001220703125,2328.25
2017-02-14,ABT,2018-10-18,70276.3,34.1,20.3,64266.3,3.1,46.9,3.1,43.650001525878906,2337.580078125
2017-02-15,ABT,2018-10-18,70791.6,34.3,20.4,64781.6,3.1,47.3,3.1,44.0,2349.25
2017-02-16,ABT,2018-10-18,71086.1,34.5,20.5,65076.1,3.1,47.5,3.1,44.20000076293945,2347.219970703125
2017-02-17,ABT,2018-10-18,80455.2,36.9,22.8,77224.2,3.7,55.2,3.7,44.689998626708984,2351.159912109375
2017-02-21,ABT,2018-10-18,81008.2,37.1,22.9,77777.2,3.8,55.6,3.7,45.0099983215332,2365.3798828125
2017-02-22,ABT,2018-10-18,81008.2,37.1,22.9,77777.2,3.8,55.6,3.7,45.0099983215332,2362.820068359375
2017-02-23,ABT,2018-10-18,81682.1,37.5,23.1,78451.1,3.8,56.0,3.8,45.400001525878906,2363.81005859375
2017-02-24,ABT,2018-10-18,82165.9,37.7,23.3,78934.9,3.8,56.4,3.8,45.68000030517578,2367.340087890625
2017-02-27,ABT,2018-10-18,81785.8,37.5,23.1,78554.8,3.8,56.1,3.8,45.459999084472656,2369.75
2017-02-28,ABT,2018-10-18,81129.1,37.2,23.0,77898.1,3.8,55.6,3.7,45.08000183105469,2363.639892578125
2017-03-01,ABT,2018-10-18,82010.4,37.6,23.2,78779.4,3.8,56.3,3.8,45.59000015258789,2395.9599609375
2017-03-02,ABT,2018-10-18,82183.2,37.7,23.3,78952.2,3.8,56.4,3.8,45.689998626708984,2381.919921875
2017-03-03,ABT,2018-10-18,81422.9,37.3,23.0,78191.9,3.8,55.9,3.7,45.25,2383.1201171875
2017-03-06,ABT,2018-10-18,81215.5,37.2,23.0,77984.5,3.8,55.7,3.7,45.130001068115234,2375.31005859375
2017-03-07,ABT,2018-10-18,80990.9,37.1,22.9,77759.9,3.8,55.5,3.7,45.0,2368.389892578125
2017-03-08,ABT,2018-10-18,81613.0,37.4,23.1,78382.0,3.8,56.0,3.8,45.36000061035156,2362.97998046875
2017-03-09,ABT,2018-10-18,82079.5,37.6,23.2,78848.5,3.8,56.3,3.8,45.630001068115234,2364.8701171875
2017-03-10,ABT,2018-10-18,82235.1,37.7,23.3,79004.1,3.8,56.4,3.8,45.720001220703125,2372.60009765625
2017-03-13,ABT,2018-10-18,81906.7,37.6,23.2,78675.7,3.8,56.2,3.8,45.529998779296875,2373.469970703125
2017-03-14,ABT,2018-10-18,80645.3,37.0,22.8,77414.3,3.7,55.3,3.7,44.79999923706055,2365.449951171875
2017-03-15,ABT,2018-10-18,81543.9,37.4,23.1,78312.9,3.8,55.9,3.8,45.31999969482422,2385.260009765625
2017-03-16,ABT,2018-10-18,80956.3,37.1,22.9,77725.3,3.8,55.5,3.7,44.97999954223633,2381.3798828125
2017-03-17,ABT,2018-10-18,81319.2,37.3,23.0,78088.2,3.8,55.8,3.7,45.189998626708984,2378.25
2017-03-20,ABT,2018-10-18,80956.3,37.1,22.9,77725.3,3.8,55.5,3.7,44.97999954223633,2373.469970703125
2017-03-21,ABT,2018-10-18,80645.3,37.0,22.8,77414.3,3.7,55.3,3.7,44.79999923706055,2344.02001953125
2017-03-22,ABT,2018-10-18,80662.6,37.0,22.8,77431.6,3.7,55.3,3.7,44.810001373291016,2348.449951171875
2017-03-23,ABT,2018-10-18,80593.5,37.0,22.8,77362.5,3.7,55.3,3.7,44.77000045776367,2345.9599609375
2017-03-24,ABT,2018-10-18,80524.3,36.9,22.8,77293.3,3.7,55.2,3.7,44.72999954223633,2343.97998046875
2017-03-27,ABT,2018-10-18,80472.5,36.9,22.8,77241.5,3.7,55.2,3.7,44.70000076293945,2341.590087890625
2017-03-28,ABT,2018-10-18,80472.5,36.9,22.8,77241.5,3.7,55.2,3.7,44.70000076293945,2358.570068359375
2017-03-29,ABT,2018-10-18,80420.7,36.9,22.8,77189.7,3.7,55.1,3.7,44.66999816894531,2361.1298828125
2017-03-30,ABT,2018-10-18,80213.3,36.8,22.7,76982.3,3.7,55.0,3.7,44.54999923706055,2368.06005859375
2017-03-31,ABT,2018-10-18,79971.4,36.7,22.6,76740.4,3.7,54.8,3.7,44.40999984741211,2362.719970703125
2017-04-03,ABT,2018-10-18,80075.1,36.7,22.7,76844.1,3.7,54.9,3.7,44.470001220703125,2358.840087890625
2017-04-04,ABT,2018-10-18,79573.9,36.5,22.5,76342.9,3.7,54.5,3.7,44.18000030517578,2360.159912109375
2017-04-05,ABT,2018-10-18,78917.3,36.2,22.3,75686.3,3.7,54.1,3.6,43.79999923706055,2352.949951171875
2017-04-06,ABT,2018-10-18,78692.7,36.1,22.3,75461.7,3.6,53.9,3.6,43.66999816894531,2357.489990234375
2017-04-07,ABT,2018-10-18,78969.1,36.2,22.3,75738.1,3.7,54.1,3.6,43.83000183105469,2355.5400390625
2017-04-10,ABT,2018-10-18,78554.4,36.0,22.2,75323.4,3.6,53.8,3.6,43.59000015258789,2357.159912109375
2017-04-11,ABT,2018-10-18,78537.1,36.0,22.2,75306.1,3.6,53.8,3.6,43.58000183105469,2353.780029296875
2017-04-12,ABT,2018-10-18,78364.3,35.9,22.2,75133.3,3.6,53.7,3.6,43.47999954223633,2344.929931640625
2017-04-13,ABT,2018-10-18,76964.7,35.3,21.8,73733.7,3.6,52.7,3.5,42.66999816894531,2328.949951171875
2017-04-17,ABT,2018-10-18,78070.6,35.8,22.1,74839.6,3.6,53.5,3.6,43.310001373291016,2349.010009765625
2017-04-18,ABT,2018-10-18,78277.9,35.9,22.1,75046.9,3.6,53.6,3.6,43.43000030517578,2342.18994140625
2017-04-19,ABT,2018-10-18,78554.4,36.0,22.2,75323.4,3.6,53.8,3.6,43.59000015258789,2338.169921875
2017-04-20,ABT,2018-10-18,79228.3,36.3,22.4,75997.3,3.7,54.3,3.6,43.97999954223633,2355.840087890625
2017-04-21,ABT,2018-10-18,78450.7,36.0,22.2,75219.7,3.6,53.7,3.6,43.529998779296875,2348.68994140625
2017-04-24,ABT,2018-10-18,79487.5,36.4,22.5,76256.5,3.7,54.5,3.7,44.130001068115234,2374.14990234375
2017-04-25,ABT,2018-10-18,78848.2,36.2,22.3,75617.2,3.7,54.0,3.6,43.7599983215332,2388.610107421875
2017-04-26,ABT,2018-10-18,78917.3,36.2,22.3,75686.3,3.7,54.1,3.6,43.79999923706055,2387.449951171875
2017-04-27,ABT,2018-10-18,78658.1,36.1,22.3,75427.1,3.6,53.9,3.6,43.650001525878906,2388.77001953125
2017-04-28,ABT,2018-10-18,78640.8,36.1,22.3,75409.8,3.6,53.9,3.6,43.63999938964844,2384.199951171875
2017-05-01,ABT,2018-10-18,78364.3,35.9,22.2,75133.3,3.6,53.7,3.6,43.47999954223633,2388.330078125
2017-05-02,ABT,2018-10-18,78571.7,36.0,22.2,75340.7,3.6,53.8,3.6,43.599998474121094,2391.169921875
2017-05-03,ABT,2018-10-18,91134.1,31.9,19.7,75866.1,2.4,50.5,3.4,43.720001220703125,2388.1298828125
2017-05-04,ABT,2018-10-18,92643.8,32.4,20.0,77375.8,2.5,51.5,3.5,44.59000015258789,2389.52001953125
2017-05-05,ABT,2018-10-18,92730.5,32.5,20.0,77462.5,2.5,51.5,3.5,44.63999938964844,2399.2900390625
2017-05-08,ABT,2018-10-18,92800.0,32.5,20.0,77532.0,2.5,51.6,3.5,44.68000030517578,2399.3798828125
2017-05-09,ABT,2018-10-18,92782.6,32.5,20.0,77514.6,2.5,51.6,3.5,44.66999816894531,2396.919921875
2017-05-10,ABT,2018-10-18,92487.6,32.4,19.9,77219.6,2.4,51.4,3.5,44.5,2399.6298828125
2017-05-11,ABT,2018-10-18,91377.0,32.0,19.7,76109.0,2.4,50.6,3.4,43.86000061035156,2394.43994140625
2017-05-12,ABT,2018-10-18,91550.6,32.1,19.7,76282.6,2.4,50.8,3.4,43.959999084472656,2390.89990234375
2017-05-15,ABT,2018-10-18,91689.4,32.1,19.8,76421.4,2.4,50.8,3.4,44.040000915527344,2402.320068359375
2017-05-16,ABT,2018-10-18,91082.0,31.9,19.6,75814.0,2.4,50.4,3.4,43.689998626708984,2400.669921875
2017-05-17,ABT,2018-10-18,90023.5,31.5,19.4,74755.5,2.4,49.7,3.4,43.08000183105469,2357.030029296875
2017-05-18,ABT,2018-10-18,89850.0,31.5,19.4,74582.0,2.4,49.6,3.3,42.97999954223633,2365.719970703125
2017-05-19,ABT,2018-10-18,90162.3,31.6,19.4,74894.3,2.4,49.8,3.4,43.15999984741211,2381.72998046875
2017-05-22,ABT,2018-10-18,91151.4,31.9,19.7,75883.4,2.4,50.5,3.4,43.72999954223633,2394.02001953125
2017-05-23,ABT,2018-10-18,91064.7,31.9,19.6,75796.7,2.4,50.4,3.4,43.68000030517578,2398.419921875
2017-05-24,ABT,2018-10-18,90804.4,31.8,19.6,75536.4,2.4,50.3,3.4,43.529998779296875,2404.389892578125
2017-05-25,ABT,2018-10-18,91533.2,32.0,19.7,76265.2,2.4,50.7,3.4,43.95000076293945,2415.070068359375
2017-05-26,ABT,2018-10-18,92852.0,32.5,20.0,77584.0,2.5,51.6,3.5,44.709999084472656,2415.820068359375
2017-05-30,ABT,2018-10-18,93355.2,32.7,20.1,78087.2,2.5,52.0,3.5,45.0,2412.909912109375
2017-05-31,ABT,2018-10-18,94500.5,33.1,20.4,79232.5,2.5,52.7,3.6,45.65999984741211,2411.800048828125
2017-06-01,ABT,2018-10-18,95264.0,33.4,20.5,79996.0,2.5,53.2,3.6,46.099998474121094,2430.06005859375
2017-06-02,ABT,2018-10-18,95958.2,33.6,20.7,80690.2,2.6,53.7,3.6,46.5,2439.070068359375
2017-06-05,ABT,2018-10-18,96166.4,33.7,20.7,80898.4,2.6,53.8,3.6,46.619998931884766,2436.10009765625
2017-06-06,ABT,2018-10-18,95715.2,33.5,20.6,80447.2,2.6,53.5,3.6,46.36000061035156,2429.330078125
2017-06-07,ABT,2018-10-18,96062.3,33.6,20.7,80794.3,2.6,53.8,3.6,46.560001373291016,2433.139892578125
2017-06-08,ABT,2018-10-18,96339.9,33.7,20.8,81071.9,2.6,53.9,3.6,46.720001220703125,2433.7900390625
2017-06-09,ABT,2018-10-18,97329.0,34.1,21.0,82061.0,2.6,54.6,3.7,47.290000915527344,2431.77001953125
2017-06-12,ABT,2018-10-18,97120.8,34.0,20.9,81852.8,2.6,54.5,3.7,47.16999816894531,2429.389892578125
2017-06-13,ABT,2018-10-18,97624.0,34.2,21.1,82356.0,2.6,54.8,3.7,47.459999084472656,2440.35009765625
2017-06-14,ABT,2018-10-18,97936.4,34.3,21.1,82668.4,2.6,55.0,3.7,47.63999938964844,2437.919921875
2017-06-15,ABT,2018-10-18,98769.3,34.6,21.3,83501.3,2.6,55.6,3.7,48.119998931884766,2432.4599609375
2017-06-16,ABT,2018-10-18,98925.5,34.6,21.3,83657.5,2.7,55.7,3.8,48.209999084472656,2433.14990234375
2017-06-19,ABT,2018-10-18,100105.5,35.1,21.6,84837.5,2.7,56.4,3.8,48.88999938964844,2453.4599609375
2017-06-20,ABT,2018-10-18,99897.2,35.0,21.5,84629.2,2.7,56.3,3.8,48.77000045776367,2437.030029296875
2017-06-21,ABT,2018-10-18,99550.2,34.9,21.5,84282.2,2.7,56.1,3.8,48.56999969482422,2435.610107421875
2017-06-22,ABT,2018-10-18,100764.9,35.3,21.7,85496.9,2.7,56.9,3.8,49.27000045776367,2434.5
2017-06-23,ABT,2018-10-18,100435.2,35.2,21.7,85167.2,2.7,56.7,3.8,49.08000183105469,2438.300048828125
2017-06-26,ABT,2018-10-18,100140.2,35.1,21.6,84872.2,2.7,56.5,3.8,48.90999984741211,2439.070068359375
2017-06-27,ABT,2018-10-18,99723.7,34.9,21.5,84455.7,2.7,56.2,3.8,48.66999816894531,2419.3798828125
2017-06-28,ABT,2018-10-18,99394.0,34.8,21.4,84126.0,2.7,56.0,3.8,48.47999954223633,2440.68994140625
2017-06-29,ABT,2018-10-18,99827.8,35.0,21.5,84559.8,2.7,56.3,3.8,48.72999954223633,2419.699951171875
2017-06-30,ABT,2018-10-18,99619.6,34.9,21.5,84351.6,2.7,56.1,3.8,48.61000061035156,2423.409912109375
2017-07-03,ABT,2018-10-18,99793.1,34.9,21.5,84525.1,2.7,56.2,3.8,48.709999084472656,2429.010009765625
2017-07-05,ABT,2018-10-18,100296.3,35.1,21.6,85028.3,2.7,56.6,3.8,49.0,2432.5400390625
2017-07-06,ABT,2018-10-18,98456.9,34.5,21.2,83188.9,2.6,55.3,3.7,47.939998626708984,2409.75
2017-07-07,ABT,2018-10-18,99324.6,34.8,21.4,84056.6,2.7,55.9,3.8,48.439998626708984,2425.179931640625
2017-07-10,ABT,2018-10-18,98960.2,34.6,21.3,83692.2,2.7,55.7,3.8,48.22999954223633,2427.429931640625
2017-07-11,ABT,2018-10-18,98821.3,34.6,21.3,83553.3,2.6,55.6,3.7,48.150001525878906,2425.530029296875
2017-07-12,ABT,2018-10-18,99307.2,34.8,21.4,84039.2,2.7,55.9,3.8,48.43000030517578,2443.25
2017-07-13,ABT,2018-10-18,98699.9,34.6,21.3,83431.9,2.6,55.5,3.7,48.08000183105469,2447.830078125
2017-07-14,ABT,2018-10-18,100140.2,35.1,21.6,84872.2,2.7,56.5,3.8,48.90999984741211,2459.27001953125
2017-07-17,ABT,2018-10-18,99879.9,35.0,21.5,84611.9,2.7,56.3,3.8,48.7599983215332,2459.139892578125
2017-07-18,ABT,2018-10-18,99845.2,35.0,21.5,84577.2,2.7,56.3,3.8,48.7400016784668,2460.610107421875
2017-07-19,ABT,2018-10-18,101042.5,35.4,21.8,85774.5,2.7,57.1,3.8,49.43000030517578,2473.830078125
2017-07-20,ABT,2018-10-18,103506.6,36.2,22.3,88238.6,2.8,58.7,4.0,50.849998474121094,2473.449951171875
2017-07-21,ABT,2018-10-18,103489.2,36.2,22.3,88221.2,2.8,58.7,4.0,50.84000015258789,2472.5400390625
2017-07-24,ABT,2018-10-18,103419.8,36.2,22.3,88151.8,2.8,58.7,4.0,50.79999923706055,2469.909912109375
2017-07-25,ABT,2018-10-18,103471.9,36.2,22.3,88203.9,2.8,58.7,4.0,50.83000183105469,2477.1298828125
2017-07-26,ABT,2018-10-18,102725.7,36.0,22.2,87457.7,2.8,58.2,3.9,50.400001525878906,2477.830078125
2017-07-27,ABT,2018-10-18,102222.5,35.8,22.0,86954.5,2.8,57.9,3.9,50.11000061035156,2475.419921875
2017-07-28,ABT,2018-10-18,101354.8,35.5,21.9,86086.8,2.7,57.3,3.9,49.61000061035156,2472.10009765625
2017-07-31,ABT,2018-10-18,100608.7,35.2,21.7,85340.7,2.7,56.8,3.8,49.18000030517578,2470.300048828125
2017-08-01,ABT,2018-10-18,100556.6,35.2,21.7,85288.6,2.7,56.7,3.8,49.150001525878906,2476.35009765625
2017-08-02,ABT,2018-10-18,99890.3,39.3,21.6,85534.3,2.7,73.0,3.6,49.22999954223633,2477.570068359375
2017-08-03,ABT,2018-10-18,99768.7,39.2,21.6,85412.7,2.7,72.9,3.6,49.15999984741211,2472.159912109375
2017-08-04,ABT,2018-10-18,99942.5,39.3,21.6,85586.5,2.7,73.1,3.6,49.2599983215332,2476.830078125
2017-08-07,ABT,2018-10-18,100012.0,39.3,21.6,85656.0,2.7,73.1,3.6,49.29999923706055,2480.909912109375
2017-08-08,ABT,2018-10-18,99282.2,39.0,21.5,84926.2,2.7,72.5,3.6,48.880001068115234,2474.919921875
2017-08-09,ABT,2018-10-18,99091.1,39.0,21.4,84735.1,2.7,72.4,3.6,48.77000045776367,2474.02001953125
2017-08-10,ABT,2018-10-18,97857.5,38.5,21.2,83501.5,2.6,71.3,3.5,48.060001373291016,2438.2099609375
2017-08-11,ABT,2018-10-18,98691.5,38.8,21.3,84335.5,2.7,72.0,3.6,48.540000915527344,2441.320068359375
2017-08-14,ABT,2018-10-18,99629.7,39.2,21.5,85273.7,2.7,72.8,3.6,49.08000183105469,2465.840087890625
2017-08-15,ABT,2018-10-18,99178.0,39.0,21.4,84822.0,2.7,72.4,3.6,48.81999969482422,2464.610107421875
2017-08-16,ABT,2018-10-18,100898.0,39.7,21.8,86542.0,2.7,73.9,3.7,49.810001373291016,2468.110107421875
2017-08-17,ABT,2018-10-18,99994.6,39.3,21.6,85638.6,2.7,73.1,3.6,49.290000915527344,2430.010009765625
2017-08-18,ABT,2018-10-18,99039.0,38.9,21.4,84683.0,2.7,72.3,3.6,48.7400016784668,2425.550048828125
2017-08-21,ABT,2018-10-18,99282.2,39.0,21.5,84926.2,2.7,72.5,3.6,48.880001068115234,2428.3701171875
2017-08-22,ABT,2018-10-18,100724.3,39.6,21.8,86368.3,2.7,73.8,3.7,49.709999084472656,2452.510009765625
2017-08-23,ABT,2018-10-18,100602.7,39.5,21.8,86246.7,2.7,73.7,3.7,49.63999938964844,2444.0400390625
2017-08-24,ABT,2018-10-18,100150.9,39.4,21.7,85794.9,2.7,73.3,3.6,49.380001068115234,2438.969970703125
2017-08-25,ABT,2018-10-18,100098.8,39.3,21.6,85742.8,2.7,73.2,3.6,49.349998474121094,2443.050048828125
2017-08-28,ABT,2018-10-18,101679.9,40.0,22.0,87323.9,2.7,74.6,3.7,50.2599983215332,2444.239990234375
2017-08-29,ABT,2018-10-18,101488.8,39.9,21.9,87132.8,2.7,74.4,3.7,50.150001525878906,2446.300048828125
2017-08-30,ABT,2018-10-18,101419.3,39.9,21.9,87063.3,2.7,74.3,3.7,50.11000061035156,2457.590087890625
2017-08-31,ABT,2018-10-18,102861.4,40.4,22.2,88505.4,2.8,75.6,3.7,50.939998626708984,2471.64990234375
2017-09-01,ABT,2018-10-18,103278.3,40.6,22.3,88922.3,2.8,75.9,3.8,51.18000030517578,2476.550048828125
2017-09-05,ABT,2018-10-18,103017.7,40.5,22.3,88661.7,2.8,75.7,3.8,51.029998779296875,2457.85009765625
2017-09-06,ABT,2018-10-18,103295.7,40.6,22.3,88939.7,2.8,76.0,3.8,51.189998626708984,2465.5400390625
2017-09-07,ABT,2018-10-18,103817.0,40.8,22.4,89461.0,2.8,76.4,3.8,51.4900016784668,2465.10009765625
2017-09-08,ABT,2018-10-18,104737.8,41.2,22.6,90381.8,2.8,77.2,3.8,52.02000045776367,2461.429931640625
2017-09-11,ABT,2018-10-18,105484.9,41.5,22.8,91128.9,2.9,77.8,3.9,52.45000076293945,2488.110107421875
2017-09-12,ABT,2018-10-18,105137.4,41.3,22.7,90781.4,2.9,77.5,3.8,52.25,2496.47998046875
2017-09-13,ABT,2018-10-18,104703.0,41.2,22.6,90347.0,2.8,77.2,3.8,52.0,2498.3701171875
2017-09-14,ABT,2018-10-18,104164.4,40.9,22.5,89808.4,2.8,76.7,3.8,51.689998626708984,2495.6201171875
2017-09-15,ABT,2018-10-18,104286.1,41.0,22.5,89930.1,2.8,76.8,3.8,51.7599983215332,2500.22998046875
2017-09-18,ABT,2018-10-18,104842.0,41.2,22.7,90486.0,2.8,77.3,3.8,52.08000183105469,2503.8701171875
2017-09-19,ABT,2018-10-18,103678.0,40.8,22.4,89322.0,2.8,76.3,3.8,51.40999984741211,2506.64990234375
2017-09-20,ABT,2018-10-18,104511.9,41.1,22.6,90155.9,2.8,77.0,3.8,51.88999938964844,2508.239990234375
2017-09-21,ABT,2018-10-18,103712.7,40.8,22.4,89356.7,2.8,76.3,3.8,51.43000030517578,2500.60009765625
2017-09-22,ABT,2018-10-18,105589.1,41.5,22.8,91233.1,2.9,77.9,3.9,52.5099983215332,2502.219970703125
2017-09-25,ABT,2018-10-18,105762.9,41.6,22.9,91406.9,2.9,78.1,3.9,52.61000061035156,2496.659912109375
2017-09-26,ABT,2018-10-18,106179.9,41.7,23.0,91823.9,2.9,78.4,3.9,52.849998474121094,2496.840087890625
2017-09-27,ABT,2018-10-18,104963.7,41.3,22.7,90607.7,2.9,77.4,3.8,52.150001525878906,2507.0400390625
2017-09-28,ABT,2018-10-18,107552.5,42.3,23.3,93196.5,2.9,79.6,3.9,53.63999938964844,2510.06005859375
2017-09-29,ABT,2018-10-18,107066.0,42.1,23.1,92710.0,2.9,79.2,3.9,53.36000061035156,2519.360107421875
2017-10-02,ABT,2018-10-18,107622.0,42.3,23.3,93266.0,2.9,79.6,4.0,53.68000030517578,2529.1201171875
2017-10-03,ABT,2018-10-18,107743.6,42.4,23.3,93387.6,2.9,79.8,4.0,53.75,2534.580078125
2017-10-04,ABT,2018-10-18,108768.7,42.8,23.5,94412.7,3.0,80.6,4.0,54.34000015258789,2537.739990234375
2017-10-05,ABT,2018-10-18,109776.4,43.2,23.7,95420.4,3.0,81.5,4.0,54.91999816894531,2552.070068359375
2017-10-06,ABT,2018-10-18,109915.4,43.2,23.8,95559.4,3.0,81.6,4.0,55.0,2549.330078125
2017-10-09,ABT,2018-10-18,109324.6,43.0,23.6,94968.6,3.0,81.1,4.0,54.65999984741211,2544.72998046875
2017-10-10,ABT,2018-10-18,110610.4,43.5,23.9,96254.4,3.0,82.2,4.1,55.400001525878906,2550.639892578125
2017-10-11,ABT,2018-10-18,108942.4,42.8,23.6,94586.4,3.0,80.8,4.0,54.439998626708984,2555.239990234375
2017-10-12,ABT,2018-10-18,109411.5,43.0,23.7,95055.5,3.0,81.2,4.0,54.709999084472656,2550.929931640625
2017-10-13,ABT,2018-10-18,109307.3,43.0,23.6,94951.3,3.0,81.1,4.0,54.650001525878906,2553.169921875
2017-10-16,ABT,2018-10-18,109272.5,43.0,23.6,94916.5,3.0,81.1,4.0,54.630001068115234,2557.639892578125
2017-10-17,ABT,2018-10-18,110019.6,43.2,23.8,95663.6,3.0,81.7,4.1,55.060001373291016,2559.360107421875
2017-10-18,ABT,2018-10-18,111253.2,43.7,24.1,96897.2,3.0,82.7,4.1,55.77000045776367,2561.260009765625
2017-10-19,ABT,2018-10-18,111652.8,43.9,24.1,97296.8,3.1,83.1,4.1,56.0,2562.10009765625
2017-10-20,ABT,2018-10-18,112208.8,44.1,24.3,97852.8,3.1,83.6,4.1,56.31999969482422,2575.2099609375
2017-10-23,ABT,2018-10-18,111791.8,43.9,24.2,97435.8,3.1,83.2,4.1,56.08000183105469,2564.97998046875
2017-10-24,ABT,2018-10-18,110575.6,43.5,23.9,96219.6,3.0,82.2,4.1,55.380001068115234,2569.1298828125
2017-10-25,ABT,2018-10-18,110784.1,43.5,24.0,96428.1,3.0,82.3,4.1,55.4900016784668,2557.14990234375
2017-10-26,ABT,2018-10-18,110749.4,43.5,23.9,96393.4,3.0,82.3,4.1,55.47999954223633,2560.39990234375
2017-10-27,ABT,2018-10-18,110558.2,43.5,23.9,96202.2,3.0,82.2,4.1,55.369998931884766,2581.070068359375
2017-10-30,ABT,2018-10-18,108681.8,42.7,23.5,94325.8,3.0,80.6,4.0,54.290000915527344,2572.830078125
2017-10-31,ABT,2018-10-18,108577.5,42.7,23.5,94221.5,3.0,80.5,4.0,54.22999954223633,2575.260009765625
2017-11-01,ABT,2018-10-18,108177.9,42.5,23.4,93821.9,3.0,80.1,4.0,54.0,2579.360107421875
2017-11-02,ABT,2018-10-18,107649.5,31.1,18.1,94636.5,2.9,45.0,3.8,54.369998931884766,2579.85009765625
2017-11-03,ABT,2018-10-18,109564.1,31.6,18.4,96551.1,3.0,45.9,3.8,55.470001220703125,2587.840087890625
2017-11-06,ABT,2018-10-18,108763.4,31.4,18.2,95750.4,3.0,45.5,3.8,55.0099983215332,2591.1298828125
2017-11-07,ABT,2018-10-18,109024.5,31.5,18.3,96011.5,3.0,45.7,3.8,55.15999984741211,2590.639892578125
2017-11-08,ABT,2018-10-18,109181.2,31.5,18.3,96168.2,3.0,45.7,3.8,55.25,2594.3798828125
2017-11-09,ABT,2018-10-18,109529.3,31.6,18.4,96516.3,3.0,45.9,3.8,55.45000076293945,2584.6201171875
2017-11-10,ABT,2018-10-18,108397.9,31.3,18.2,95384.9,3.0,45.4,3.8,54.79999923706055,2582.300048828125
2017-11-13,ABT,2018-10-18,109268.2,31.5,18.3,96255.2,3.0,45.8,3.8,55.29999923706055,2584.840087890625
2017-11-14,ABT,2018-10-18,108763.4,31.4,18.2,95750.4,3.0,45.5,3.8,55.0099983215332,2578.8701171875
2017-11-15,ABT,2018-10-18,108450.1,31.3,18.2,95437.1,3.0,45.4,3.8,54.83000183105469,2564.6201171875
2017-11-16,ABT,2018-10-18,109686.0,31.7,18.4,96673.0,3.0,46.0,3.8,55.540000915527344,2585.639892578125
2017-11-17,ABT,2018-10-18,109720.8,31.7,18.4,96707.8,3.0,46.0,3.8,55.560001373291016,2578.85009765625
2017-11-20,ABT,2018-10-18,109250.8,31.5,18.3,96237.8,3.0,45.8,3.8,55.290000915527344,2582.139892578125
2017-11-21,ABT,2018-10-18,110695.5,32.0,18.6,97682.5,3.0,46.4,3.9,56.119998931884766,2599.030029296875
2017-11-22,ABT,2018-10-18,110138.5,31.8,18.5,97125.5,3.0,46.2,3.9,55.79999923706055,2597.080078125
2017-11-24,ABT,2018-10-18,110712.9,32.0,18.6,97699.9,3.0,46.5,3.9,56.130001068115234,2602.419921875
2017-11-27,ABT,2018-10-18,110747.7,32.0,18.6,97734.7,3.0,46.5,3.9,56.150001525878906,2601.419921875
2017-11-28,ABT,2018-10-18,110521.5,31.9,18.5,97508.5,3.0,46.4,3.9,56.02000045776367,2627.0400390625
2017-11-29,ABT,2018-10-18,109755.6,31.7,18.4,96742.6,3.0,46.0,3.8,55.58000183105469,2626.070068359375
2017-11-30,ABT,2018-10-18,111130.7,32.1,18.6,98117.7,3.0,46.7,3.9,56.369998931884766,2647.580078125
2017-12-01,ABT,2018-10-18,110451.8,31.9,18.5,97438.8,3.0,46.3,3.9,55.97999954223633,2642.219970703125
2017-12-04,ABT,2018-10-18,108241.3,31.2,18.2,95228.3,3.0,45.3,3.8,54.709999084472656,2639.43994140625
2017-12-05,ABT,2018-10-18,108380.5,31.3,18.2,95367.5,3.0,45.3,3.8,54.790000915527344,2629.570068359375
2017-12-06,ABT,2018-10-18,108154.2,31.2,18.1,95141.2,3.0,45.2,3.8,54.65999984741211,2629.27001953125
2017-12-07,ABT,2018-10-18,108206.5,31.2,18.2,95193.5,3.0,45.3,3.8,54.689998626708984,2636.97998046875
